time	live	death
10604	0	10000
10606	0	10000
10608	0	10000
10610	0	10000
10612	0	10000
10614	0	10000
10616	0	10000
10618	0	10000
10620	0	10000
10622	0	10000
10624	0	10000
10626	0	10000
10628	0	10000
10630	0	10000
10632	0	10000
10634	0	10000
10636	0	10000
10638	0	10000
10640	0	10000
10642	0	10000
10644	0	10000
10646	0	10000
10648	0	10000
10650	0	10000
10652	0	10000
10654	0	10000
10656	0	10000
10658	0	10000
10660	0	10000
10662	0	10000
10664	0	10000
10666	0	10000
10668	0	10000
10670	0	10000
10672	0	10000
10674	0	10000
10676	0	10000
10678	0	10000
10680	0	10000
10682	0	10000
10684	0	10000
10686	0	10000
10688	0	10000
10690	0	10000
10692	0	10000
10694	0	10000
10696	0	10000
10698	0	10000
10700	0	10000
10702	0	10000
10704	0	10000
10706	0	10000
10708	0	10000
10710	0	10000
10712	0	10000
10714	0	10000
10716	0	10000
10718	0	10000
10720	0	10000
10722	0	10000
10724	0	10000
10726	0	10000
10728	0	10000
10730	0	10000
10732	0	10000
10734	0	10000
10736	0	10000
10738	0	10000
10740	0	10000
10742	0	10000
10744	0	10000
10746	0	10000
10748	0	10000
10750	0	10000
10752	0	10000
10754	0	10000
10756	0	10000
10758	0	10000
10760	0	10000
10762	0	10000
10764	0	10000
10766	0	10000
10768	0	10000
10770	0	10000
10772	0	10000
10774	0	10000
10776	0	10000
10778	0	10000
10780	0	10000
10782	0	10000
10784	0	10000
10786	0	10000
10788	0	10000
10790	0	10000
10792	0	10000
10794	0	10000
10796	0	10000
10798	0	10000
10800	0	10000
10802	0	10000
10804	0	10000
10806	0	10000
10808	0	10000
10810	0	10000
10812	0	10000
10814	0	10000
10816	0	10000
10818	0	10000
10820	0	10000
10822	0	10000
10824	0	10000
10826	0	10000
10828	0	10000
10830	0	10000
10832	0	10000
10834	0	10000
10836	0	10000
10838	0	10000
10840	0	10000
10842	0	10000
10844	0	10000
10846	0	10000
10848	0	10000
10850	0	10000
10852	0	10000
10854	0	10000
10856	0	10000
10858	0	10000
10860	0	10000
10862	0	10000
10864	0	10000
10866	0	10000
10868	0	10000
10870	0	10000
10872	0	10000
10874	0	10000
10876	0	10000
10878	0	10000
10880	0	10000
10882	0	10000
10884	0	10000
10886	0	10000
10888	0	10000
10890	0	10000
10892	0	10000
10894	0	10000
10896	0	10000
10898	0	10000
10900	0	10000
10902	0	10000
10904	0	10000
10906	0	10000
10908	0	10000
10910	0	10000
10912	0	10000
10914	0	10000
10916	0	10000
10918	0	10000
10920	0	10000
10922	0	10000
10924	0	10000
10926	0	10000
10928	0	10000
10930	0	10000
10932	0	10000
10934	0	10000
10936	0	10000
10938	0	10000
10940	0	10000
10942	0	10000
10944	0	10000
10946	0	10000
10948	0	10000
10950	0	10000
10952	0	10000
10954	0	10000
10956	0	10000
10958	0	10000
10960	0	10000
10962	0	10000
10964	0	10000
10966	0	10000
10968	0	10000
10970	0	10000
10972	0	10000
10974	0	10000
10976	0	10000
10978	0	10000
10980	0	10000
10982	0	10000
10984	0	10000
10986	0	10000
10988	0	10000
10990	0	10000
10992	0	10000
10994	0	10000
10996	0	10000
10998	0	10000
11000	0	10000
11002	0	10000
11004	0	10000
11006	0	10000
11008	0	10000
11010	0	10000
11012	0	10000
11014	0	10000
11016	0	10000
11018	0	10000
11020	0	10000
11022	0	10000
11024	0	10000
11026	0	10000
11028	0	10000
11030	0	10000
11032	0	10000
11034	0	10000
11036	0	10000
11038	0	10000
11040	0	10000
11042	0	10000
11044	0	10000
11046	0	10000
11048	0	10000
11050	0	10000
11052	0	10000
11054	0	10000
11056	0	10000
11058	0	10000
11060	0	10000
11062	0	10000
11064	0	10000
11066	0	10000
11068	0	10000
11070	0	10000
11072	0	10000
11074	0	10000
11076	0	10000
11078	0	10000
11080	0	10000
11082	0	10000
11084	0	10000
11086	0	10000
11088	0	10000
11090	0	10000
11092	0	10000
11094	0	10000
11096	0	10000
11098	0	10000
11100	0	10000
11102	0	10000
11104	0	10000
11106	0	10000
11108	0	10000
11110	0	10000
11112	0	10000
11114	0	10000
11116	0	10000
11118	0	10000
11120	0	10000
11122	0	10000
11124	0	10000
11126	0	10000
11128	0	10000
11130	0	10000
11132	0	10000
11134	0	10000
11136	0	10000
11138	0	10000
11140	0	10000
11142	0	10000
11144	0	10000
11146	0	10000
11148	0	10000
11150	0	10000
11152	0	10000
11154	0	10000
11156	0	10000
11158	0	10000
11160	0	10000
11162	0	10000
11164	0	10000
11166	0	10000
11168	0	10000
11170	0	10000
11172	0	10000
11174	0	10000
11176	0	10000
11178	0	10000
11180	0	10000
11182	0	10000
11184	0	10000
11186	0	10000
11188	0	10000
11190	0	10000
11192	0	10000
11194	0	10000
11196	0	10000
11198	0	10000
11200	0	10000
11202	0	10000
11204	0	10000
11206	0	10000
11208	0	10000
11210	0	10000
11212	0	10000
11214	0	10000
11216	0	10000
11218	0	10000
11220	0	10000
11222	0	10000
11224	0	10000
11226	0	10000
11228	0	10000
11230	0	10000
11232	0	10000
11234	0	10000
11236	0	10000
11238	0	10000
11240	0	10000
11242	0	10000
11244	0	10000
11246	0	10000
11248	0	10000
11250	0	10000
11252	0	10000
11254	0	10000
11256	0	10000
11258	0	10000
11260	0	10000
11262	0	10000
11264	0	10000
11266	0	10000
11268	0	10000
11270	0	10000
11272	0	10000
11274	0	10000
11276	0	10000
11278	0	10000
11280	0	10000
11282	0	10000
11284	0	10000
11286	0	10000
11288	0	10000
11290	0	10000
11292	0	10000
11294	0	10000
11296	0	10000
11298	0	10000
11300	0	10000
11302	0	10000
11304	0	10000
11306	0	10000
11308	0	10000
11310	0	10000
11312	0	10000
11314	0	10000
11316	0	10000
11318	0	10000
11320	0	10000
11322	0	10000
11324	0	10000
11326	0	10000
11328	0	10000
11330	0	10000
11332	0	10000
11334	0	10000
11336	0	10000
11338	0	10000
11340	0	10000
11342	0	10000
11344	0	10000
11346	0	10000
11348	0	10000
11350	0	10000
11352	0	10000
11354	0	10000
11356	0	10000
11358	0	10000
11360	0	10000
11362	0	10000
11364	0	10000
11366	0	10000
11368	0	10000
11370	0	10000
11372	0	10000
11374	0	10000
11376	0	10000
11378	0	10000
11380	0	10000
11382	0	10000
11384	0	10000
11386	0	10000
11388	0	10000
11390	0	10000
11392	0	10000
11394	0	10000
11396	0	10000
11398	0	10000
11400	0	10000
11402	0	10000
11404	0	10000
11406	0	10000
11408	0	10000
11410	0	10000
11412	0	10000
11414	0	10000
11416	0	10000
11418	0	10000
11420	0	10000
11422	0	10000
11424	0	10000
11426	0	10000
11428	0	10000
11430	0	10000
11432	0	10000
11434	0	10000
11436	0	10000
11438	0	10000
11440	0	10000
11442	0	10000
11444	0	10000
11446	0	10000
11448	0	10000
11450	0	10000
11452	0	10000
11454	0	10000
11456	0	10000
11458	0	10000
11460	0	10000
11462	0	10000
11464	0	10000
11466	0	10000
11468	0	10000
11470	0	10000
11472	0	10000
11474	0	10000
11476	0	10000
11478	0	10000
11480	0	10000
11482	0	10000
11484	0	10000
11486	0	10000
11488	0	10000
11490	0	10000
11492	0	10000
11494	0	10000
11496	0	10000
11498	0	10000
11500	0	10000
11502	0	10000
11504	0	10000
11506	0	10000
11508	0	10000
11510	0	10000
11512	0	10000
11514	0	10000
11516	0	10000
11518	0	10000
11520	0	10000
11522	0	10000
11524	0	10000
11526	0	10000
11528	0	10000
11530	0	10000
11532	0	10000
11534	0	10000
11536	0	10000
11538	0	10000
11540	0	10000
11542	0	10000
11544	0	10000
11546	0	10000
11548	0	10000
11550	0	10000
11552	0	10000
11554	0	10000
11556	0	10000
11558	0	10000
11560	0	10000
11562	0	10000
11564	0	10000
11566	0	10000
11568	0	10000
11570	0	10000
11572	0	10000
11574	0	10000
11576	0	10000
11578	0	10000
11580	0	10000
11582	0	10000
11584	0	10000
11586	0	10000
11588	0	10000
11590	0	10000
11592	0	10000
11594	0	10000
11596	0	10000
11598	0	10000
11600	0	10000
11602	0	10000
11604	0	10000
11606	0	10000
11608	0	10000
11610	0	10000
11612	0	10000
11614	0	10000
11616	0	10000
11618	0	10000
11620	0	10000
11622	0	10000
11624	0	10000
11626	0	10000
11628	0	10000
11630	0	10000
11632	0	10000
11634	0	10000
11636	0	10000
11638	0	10000
11640	0	10000
11642	0	10000
11644	0	10000
11646	0	10000
11648	0	10000
11650	0	10000
11652	0	10000
11654	0	10000
11656	0	10000
11658	0	10000
11660	0	10000
11662	0	10000
11664	0	10000
11666	0	10000
11668	0	10000
11670	0	10000
11672	0	10000
11674	0	10000
11676	0	10000
11678	0	10000
11680	0	10000
11682	0	10000
11684	0	10000
11686	0	10000
11688	0	10000
11690	0	10000
11692	0	10000
11694	0	10000
11696	0	10000
11698	0	10000
11700	0	10000
11702	0	10000
11704	0	10000
11706	0	10000
11708	0	10000
11710	0	10000
11712	0	10000
11714	0	10000
11716	0	10000
11718	0	10000
11720	0	10000
11722	0	10000
11724	0	10000
11726	0	10000
11728	0	10000
11730	0	10000
11732	0	10000
11734	0	10000
11736	0	10000
11738	0	10000
11740	0	10000
11742	0	10000
11744	0	10000
11746	0	10000
11748	0	10000
11750	0	10000
11752	0	10000
11754	0	10000
11756	0	10000
11758	0	10000
11760	0	10000
11762	0	10000
11764	0	10000
11766	0	10000
11768	0	10000
11770	0	10000
11772	0	10000
11774	0	10000
11776	0	10000
11778	0	10000
11780	0	10000
11782	0	10000
11784	0	10000
11786	0	10000
11788	0	10000
11790	0	10000
11792	0	10000
11794	0	10000
11796	0	10000
11798	0	10000
11800	0	10000
11802	0	10000
11804	0	10000
11806	0	10000
11808	0	10000
11810	0	10000
11812	0	10000
11814	0	10000
11816	0	10000
11818	0	10000
11820	0	10000
11822	0	10000
11824	0	10000
11826	0	10000
11828	0	10000
11830	0	10000
11832	0	10000
11834	0	10000
11836	0	10000
11838	0	10000
11840	0	10000
11842	0	10000
11844	0	10000
11846	0	10000
11848	0	10000
11850	0	10000
11852	0	10000
11854	0	10000
11856	0	10000
11858	0	10000
11860	0	10000
11862	0	10000
11864	0	10000
11866	0	10000
11868	0	10000
11870	0	10000
11872	0	10000
11874	0	10000
11876	0	10000
11878	0	10000
11880	0	10000
11882	0	10000
11884	0	10000
11886	0	10000
11888	0	10000
11890	0	10000
11892	0	10000
11894	0	10000
11896	0	10000
11898	0	10000
11900	0	10000
11902	0	10000
11904	0	10000
11906	0	10000
11908	0	10000
11910	0	10000
11912	0	10000
11914	0	10000
11916	0	10000
11918	0	10000
11920	0	10000
11922	0	10000
11924	0	10000
11926	0	10000
11928	0	10000
11930	0	10000
11932	0	10000
11934	0	10000
11936	0	10000
11938	0	10000
11940	0	10000
11942	0	10000
11944	0	10000
11946	0	10000
11948	0	10000
11950	0	10000
11952	0	10000
11954	0	10000
11956	0	10000
11958	0	10000
11960	0	10000
11962	0	10000
11964	0	10000
11966	0	10000
11968	0	10000
11970	0	10000
11972	0	10000
11974	0	10000
11976	0	10000
11978	0	10000
11980	0	10000
11982	0	10000
11984	0	10000
11986	0	10000
11988	0	10000
11990	0	10000
11992	0	10000
11994	0	10000
11996	0	10000
11998	0	10000
12000	0	10000
12002	0	10000
12004	0	10000
12006	0	10000
12008	0	10000
12010	0	10000
12012	0	10000
12014	0	10000
12016	0	10000
12018	0	10000
12020	0	10000
12022	0	10000
12024	0	10000
12026	0	10000
12028	0	10000
12030	0	10000
12032	0	10000
12034	0	10000
12036	0	10000
12038	0	10000
12040	0	10000
12042	0	10000
12044	0	10000
12046	0	10000
12048	0	10000
12050	0	10000
12052	0	10000
12054	0	10000
12056	0	10000
12058	0	10000
12060	0	10000
12062	0	10000
12064	0	10000
12066	0	10000
12068	0	10000
12070	0	10000
12072	0	10000
12074	0	10000
12076	0	10000
12078	0	10000
12080	0	10000
12082	0	10000
12084	0	10000
12086	0	10000
12088	0	10000
12090	0	10000
12092	0	10000
12094	0	10000
12096	0	10000
12098	0	10000
12100	0	10000
12102	0	10000
12104	0	10000
12106	0	10000
12108	0	10000
12110	0	10000
12112	0	10000
12114	0	10000
12116	0	10000
12118	0	10000
12120	0	10000
12122	0	10000
12124	0	10000
12126	0	10000
12128	0	10000
12130	0	10000
12132	0	10000
12134	0	10000
12136	0	10000
12138	0	10000
12140	0	10000
12142	0	10000
12144	0	10000
12146	0	10000
12148	0	10000
12150	0	10000
12152	0	10000
12154	0	10000
12156	0	10000
12158	0	10000
12160	0	10000
12162	0	10000
12164	0	10000
12166	0	10000
12168	0	10000
12170	0	10000
12172	0	10000
12174	0	10000
12176	0	10000
12178	0	10000
12180	0	10000
12182	0	10000
12184	0	10000
12186	0	10000
12188	0	10000
12190	0	10000
12192	0	10000
12194	0	10000
12196	0	10000
12198	0	10000
12200	0	10000
12202	0	10000
12204	0	10000
12206	0	10000
12208	0	10000
12210	0	10000
12212	0	10000
12214	0	10000
12216	0	10000
12218	0	10000
12220	0	10000
12222	0	10000
12224	0	10000
12226	0	10000
12228	0	10000
12230	0	10000
12232	0	10000
12234	0	10000
12236	0	10000
12238	0	10000
12240	0	10000
12242	0	10000
12244	0	10000
12246	0	10000
12248	0	10000
12250	0	10000
12252	0	10000
12254	0	10000
12256	0	10000
12258	0	10000
12260	0	10000
12262	0	10000
12264	0	10000
12266	0	10000
12268	0	10000
12270	0	10000
12272	0	10000
12274	0	10000
12276	0	10000
12278	0	10000
12280	0	10000
12282	0	10000
12284	0	10000
12286	0	10000
12288	0	10000
12290	0	10000
12292	0	10000
12294	0	10000
12296	0	10000
12298	0	10000
12300	0	10000
12302	0	10000
12304	0	10000
12306	0	10000
12308	0	10000
12310	0	10000
12312	0	10000
12314	0	10000
12316	0	10000
12318	0	10000
12320	0	10000
12322	0	10000
12324	0	10000
12326	0	10000
12328	0	10000
12330	0	10000
12332	0	10000
12334	0	10000
12336	0	10000
12338	0	10000
12340	0	10000
12342	0	10000
12344	0	10000
12346	0	10000
12348	0	10000
12350	0	10000
12352	0	10000
12354	0	10000
12356	0	10000
12358	0	10000
12360	0	10000
12362	0	10000
12364	0	10000
12366	0	10000
12368	0	10000
12370	0	10000
12372	0	10000
12374	0	10000
12376	0	10000
12378	0	10000
12380	0	10000
12382	0	10000
12384	0	10000
12386	0	10000
12388	0	10000
12390	0	10000
12392	0	10000
12394	0	10000
12396	0	10000
12398	0	10000
12400	0	10000
12402	0	10000
12404	0	10000
12406	0	10000
12408	0	10000
12410	0	10000
12412	0	10000
12414	0	10000
12416	0	10000
12418	0	10000
12420	0	10000
12422	0	10000
12424	0	10000
12426	0	10000
12428	0	10000
12430	0	10000
12432	0	10000
12434	0	10000
12436	0	10000
12438	0	10000
12440	0	10000
12442	0	10000
12444	0	10000
12446	0	10000
12448	0	10000
12450	0	10000
12452	0	10000
12454	0	10000
12456	0	10000
12458	0	10000
12460	0	10000
12462	0	10000
12464	0	10000
12466	0	10000
12468	0	10000
12470	0	10000
12472	0	10000
12474	0	10000
12476	0	10000
12478	0	10000
12480	0	10000
12482	0	10000
12484	0	10000
12486	0	10000
12488	0	10000
12490	0	10000
12492	0	10000
12494	0	10000
12496	0	10000
12498	0	10000
12500	0	10000
12502	0	10000
12504	0	10000
12506	0	10000
12508	0	10000
12510	0	10000
12512	0	10000
12514	0	10000
12516	0	10000
12518	0	10000
12520	0	10000
12522	0	10000
12524	0	10000
12526	0	10000
12528	0	10000
12530	0	10000
12532	0	10000
12534	0	10000
12536	0	10000
12538	0	10000
12540	0	10000
12542	0	10000
12544	0	10000
12546	0	10000
12548	0	10000
12550	0	10000
12552	0	10000
12554	0	10000
12556	0	10000
12558	0	10000
12560	0	10000
12562	0	10000
12564	0	10000
12566	0	10000
12568	0	10000
12570	0	10000
12572	0	10000
12574	0	10000
12576	0	10000
12578	0	10000
12580	0	10000
12582	0	10000
12584	0	10000
12586	0	10000
12588	0	10000
12590	0	10000
12592	0	10000
12594	0	10000
12596	0	10000
12598	0	10000
12600	0	10000
12602	0	10000
12604	0	10000
12606	0	10000
12608	0	10000
12610	0	10000
12612	0	10000
12614	0	10000
12616	0	10000
12618	0	10000
12620	0	10000
12622	0	10000
12624	0	10000
12626	0	10000
12628	0	10000
12630	0	10000
12632	0	10000
12634	0	10000
12636	0	10000
12638	0	10000
12640	0	10000
12642	0	10000
12644	0	10000
12646	0	10000
12648	0	10000
12650	0	10000
12652	0	10000
12654	0	10000
12656	0	10000
12658	0	10000
12660	0	10000
12662	0	10000
12664	0	10000
12666	0	10000
12668	0	10000
12670	0	10000
12672	0	10000
12674	0	10000
12676	0	10000
12678	0	10000
12680	0	10000
12682	0	10000
12684	0	10000
12686	0	10000
12688	0	10000
12690	0	10000
12692	0	10000
12694	0	10000
12696	0	10000
12698	0	10000
12700	0	10000
12702	0	10000
12704	0	10000
12706	0	10000
12708	0	10000
12710	0	10000
12712	0	10000
12714	0	10000
12716	0	10000
12718	0	10000
12720	0	10000
12722	0	10000
12724	0	10000
12726	0	10000
12728	0	10000
12730	0	10000
12732	0	10000
12734	0	10000
12736	0	10000
12738	0	10000
12740	0	10000
12742	0	10000
12744	0	10000
12746	0	10000
12748	0	10000
12750	0	10000
12752	0	10000
12754	0	10000
12756	0	10000
12758	0	10000
12760	0	10000
12762	0	10000
12764	0	10000
12766	0	10000
12768	0	10000
12770	0	10000
12772	0	10000
12774	0	10000
12776	0	10000
12778	0	10000
12780	0	10000
12782	0	10000
12784	0	10000
12786	0	10000
12788	0	10000
12790	0	10000
12792	0	10000
12794	0	10000
12796	0	10000
12798	0	10000
12800	0	10000
12802	0	10000
12804	0	10000
12806	0	10000
12808	0	10000
12810	0	10000
12812	0	10000
12814	0	10000
12816	0	10000
12818	0	10000
12820	0	10000
12822	0	10000
12824	0	10000
12826	0	10000
12828	0	10000
12830	0	10000
12832	0	10000
12834	0	10000
12836	0	10000
12838	0	10000
12840	0	10000
12842	0	10000
12844	0	10000
12846	0	10000
12848	0	10000
12850	0	10000
12852	0	10000
12854	0	10000
12856	0	10000
12858	0	10000
12860	0	10000
12862	0	10000
12864	0	10000
12866	0	10000
12868	0	10000
12870	0	10000
12872	0	10000
12874	0	10000
12876	0	10000
12878	0	10000
12880	0	10000
12882	0	10000
12884	0	10000
12886	0	10000
12888	0	10000
12890	0	10000
12892	0	10000
12894	0	10000
12896	0	10000
12898	0	10000
12900	0	10000
12902	0	10000
12904	0	10000
12906	0	10000
12908	0	10000
12910	0	10000
12912	0	10000
12914	0	10000
12916	0	10000
12918	0	10000
12920	0	10000
12922	0	10000
12924	0	10000
12926	0	10000
12928	0	10000
12930	0	10000
12932	0	10000
12934	0	10000
12936	0	10000
12938	0	10000
12940	0	10000
12942	0	10000
12944	0	10000
12946	0	10000
12948	0	10000
12950	0	10000
12952	0	10000
12954	0	10000
12956	0	10000
12958	0	10000
12960	0	10000
12962	0	10000
12964	0	10000
12966	0	10000
12968	0	10000
12970	0	10000
12972	0	10000
12974	0	10000
12976	0	10000
12978	0	10000
12980	0	10000
12982	0	10000
12984	0	10000
12986	0	10000
12988	0	10000
12990	0	10000
12992	0	10000
12994	0	10000
12996	0	10000
12998	0	10000
13000	0	10000
13002	0	10000
13004	0	10000
13006	0	10000
13008	0	10000
13010	0	10000
13012	0	10000
13014	0	10000
13016	0	10000
13018	0	10000
13020	0	10000
13022	0	10000
13024	0	10000
13026	0	10000
13028	0	10000
13030	0	10000
13032	0	10000
13034	0	10000
13036	0	10000
13038	0	10000
13040	0	10000
13042	0	10000
13044	0	10000
13046	0	10000
13048	0	10000
13050	0	10000
13052	0	10000
13054	0	10000
13056	0	10000
13058	0	10000
13060	0	10000
13062	0	10000
13064	0	10000
13066	0	10000
13068	0	10000
13070	0	10000
13072	0	10000
13074	0	10000
13076	0	10000
13078	0	10000
13080	0	10000
13082	0	10000
13084	0	10000
13086	0	10000
13088	0	10000
13090	0	10000
13092	0	10000
13094	0	10000
13096	0	10000
13098	0	10000
13100	0	10000
13102	0	10000
13104	0	10000
13106	0	10000
13108	0	10000
13110	0	10000
13112	0	10000
13114	0	10000
13116	0	10000
13118	0	10000
13120	0	10000
13122	0	10000
13124	0	10000
13126	0	10000
13128	0	10000
13130	0	10000
13132	0	10000
13134	0	10000
13136	0	10000
13138	0	10000
13140	0	10000
13142	0	10000
13144	0	10000
13146	0	10000
13148	0	10000
13150	0	10000
13152	0	10000
13154	0	10000
13156	0	10000
13158	0	10000
13160	0	10000
13162	0	10000
13164	0	10000
13166	0	10000
13168	0	10000
13170	0	10000
13172	0	10000
13174	0	10000
13176	0	10000
13178	0	10000
13180	0	10000
13182	0	10000
13184	0	10000
13186	0	10000
13188	0	10000
13190	0	10000
13192	0	10000
13194	0	10000
13196	0	10000
13198	0	10000
13200	0	10000
13202	0	10000
13204	0	10000
13206	0	10000
13208	0	10000
13210	0	10000
13212	0	10000
13214	0	10000
13216	0	10000
13218	0	10000
13220	0	10000
13222	0	10000
13224	0	10000
13226	0	10000
13228	0	10000
13230	0	10000
13232	0	10000
13234	0	10000
13236	0	10000
13238	0	10000
13240	0	10000
13242	0	10000
13244	0	10000
13246	0	10000
13248	0	10000
13250	0	10000
13252	0	10000
13254	0	10000
13256	0	10000
13258	0	10000
13260	0	10000
13262	0	10000
13264	0	10000
13266	0	10000
13268	0	10000
13270	0	10000
13272	0	10000
13274	0	10000
13276	0	10000
13278	0	10000
13280	0	10000
13282	0	10000
13284	0	10000
13286	0	10000
13288	0	10000
13290	0	10000
13292	0	10000
13294	0	10000
13296	0	10000
13298	0	10000
13300	0	10000
13302	0	10000
13304	0	10000
13306	0	10000
13308	0	10000
13310	0	10000
13312	0	10000
13314	0	10000
13316	0	10000
13318	0	10000
13320	0	10000
13322	0	10000
13324	0	10000
13326	0	10000
13328	0	10000
13330	0	10000
13332	0	10000
13334	0	10000
13336	0	10000
13338	0	10000
13340	0	10000
13342	0	10000
13344	0	10000
13346	0	10000
13348	0	10000
13350	0	10000
13352	0	10000
13354	0	10000
13356	0	10000
13358	0	10000
13360	0	10000
13362	0	10000
13364	0	10000
13366	0	10000
13368	0	10000
13370	0	10000
13372	0	10000
13374	0	10000
13376	0	10000
13378	0	10000
13380	0	10000
13382	0	10000
13384	0	10000
13386	0	10000
13388	0	10000
13390	0	10000
13392	0	10000
13394	0	10000
13396	0	10000
13398	0	10000
13400	0	10000
13402	0	10000
13404	0	10000
13406	0	10000
13408	0	10000
13410	0	10000
13412	0	10000
13414	0	10000
13416	0	10000
13418	0	10000
13420	0	10000
13422	0	10000
13424	0	10000
13426	0	10000
13428	0	10000
13430	0	10000
13432	0	10000
13434	0	10000
13436	0	10000
13438	0	10000
13440	0	10000
13442	0	10000
13444	0	10000
13446	0	10000
13448	0	10000
13450	0	10000
13452	0	10000
13454	0	10000
13456	0	10000
13458	0	10000
13460	0	10000
13462	0	10000
13464	0	10000
13466	0	10000
13468	0	10000
13470	0	10000
13472	0	10000
13474	0	10000
13476	0	10000
13478	0	10000
13480	0	10000
13482	0	10000
13484	0	10000
13486	0	10000
13488	0	10000
13490	0	10000
13492	0	10000
13494	0	10000
13496	0	10000
13498	0	10000
13500	0	10000
13502	0	10000
13504	0	10000
13506	0	10000
13508	0	10000
13510	0	10000
13512	0	10000
13514	0	10000
13516	0	10000
13518	0	10000
13520	0	10000
13522	0	10000
13524	0	10000
13526	0	10000
13528	0	10000
13530	0	10000
13532	0	10000
13534	0	10000
13536	0	10000
13538	0	10000
13540	0	10000
13542	0	10000
13544	0	10000
13546	0	10000
13548	0	10000
13550	0	10000
13552	0	10000
13554	0	10000
13556	0	10000
13558	0	10000
13560	0	10000
13562	0	10000
13564	0	10000
13566	0	10000
13568	0	10000
13570	0	10000
13572	0	10000
13574	0	10000
13576	0	10000
13578	0	10000
13580	0	10000
13582	0	10000
13584	0	10000
13586	0	10000
13588	0	10000
13590	0	10000
13592	0	10000
13594	0	10000
13596	0	10000
13598	0	10000
13600	0	10000
13602	0	10000
13604	0	10000
13606	0	10000
13608	0	10000
13610	0	10000
13612	0	10000
13614	0	10000
13616	0	10000
13618	0	10000
13620	0	10000
13622	0	10000
13624	0	10000
13626	0	10000
13628	0	10000
13630	0	10000
13632	0	10000
13634	0	10000
13636	0	10000
13638	0	10000
13640	0	10000
13642	0	10000
13644	0	10000
13646	0	10000
13648	0	10000
13650	0	10000
13652	0	10000
13654	0	10000
13656	0	10000
13658	0	10000
13660	0	10000
13662	0	10000
13664	0	10000
13666	0	10000
13668	0	10000
13670	0	10000
13672	0	10000
13674	0	10000
13676	0	10000
13678	0	10000
13680	0	10000
13682	0	10000
13684	0	10000
13686	0	10000
13688	0	10000
13690	0	10000
13692	0	10000
13694	0	10000
13696	0	10000
13698	0	10000
13700	0	10000
13702	0	10000
13704	0	10000
13706	0	10000
13708	0	10000
13710	0	10000
13712	0	10000
13714	0	10000
13716	0	10000
13718	0	10000
13720	0	10000
13722	0	10000
13724	0	10000
13726	0	10000
13728	0	10000
13730	0	10000
13732	0	10000
13734	0	10000
13736	0	10000
13738	0	10000
13740	0	10000
13742	0	10000
13744	0	10000
13746	0	10000
13748	0	10000
13750	0	10000
13752	0	10000
13754	0	10000
13756	0	10000
13758	0	10000
13760	0	10000
13762	0	10000
13764	0	10000
13766	0	10000
13768	0	10000
13770	0	10000
13772	0	10000
13774	0	10000
13776	0	10000
13778	0	10000
13780	0	10000
13782	0	10000
13784	0	10000
13786	0	10000
13788	0	10000
13790	0	10000
13792	0	10000
13794	0	10000
13796	0	10000
13798	0	10000
13800	0	10000
13802	0	10000
13804	0	10000
13806	0	10000
13808	0	10000
13810	0	10000
13812	0	10000
13814	0	10000
13816	0	10000
13818	0	10000
13820	0	10000
13822	0	10000
13824	0	10000
13826	0	10000
13828	0	10000
13830	0	10000
13832	0	10000
13834	0	10000
13836	0	10000
13838	0	10000
13840	0	10000
13842	0	10000
13844	0	10000
13846	0	10000
13848	0	10000
13850	0	10000
13852	0	10000
13854	0	10000
13856	0	10000
13858	0	10000
13860	0	10000
13862	0	10000
13864	0	10000
13866	0	10000
13868	0	10000
13870	0	10000
13872	0	10000
13874	0	10000
13876	0	10000
13878	0	10000
13880	0	10000
13882	0	10000
13884	0	10000
13886	0	10000
13888	0	10000
13890	0	10000
13892	0	10000
13894	0	10000
13896	0	10000
13898	0	10000
13900	0	10000
13902	0	10000
13904	0	10000
13906	0	10000
13908	0	10000
13910	0	10000
13912	0	10000
13914	0	10000
13916	0	10000
13918	0	10000
13920	0	10000
13922	0	10000
13924	0	10000
13926	0	10000
13928	0	10000
13930	0	10000
13932	0	10000
13934	0	10000
13936	0	10000
13938	0	10000
13940	0	10000
13942	0	10000
13944	0	10000
13946	0	10000
13948	0	10000
13950	0	10000
13952	0	10000
13954	0	10000
13956	0	10000
13958	0	10000
13960	0	10000
13962	0	10000
13964	0	10000
13966	0	10000
13968	0	10000
13970	0	10000
13972	0	10000
13974	0	10000
13976	0	10000
13978	0	10000
13980	0	10000
13982	0	10000
13984	0	10000
13986	0	10000
13988	0	10000
13990	0	10000
13992	0	10000
13994	0	10000
13996	0	10000
13998	0	10000
14000	0	10000
14002	0	10000
14004	0	10000
14006	0	10000
14008	0	10000
14010	0	10000
14012	0	10000
14014	0	10000
14016	0	10000
14018	0	10000
14020	0	10000
14022	0	10000
14024	0	10000
14026	0	10000
14028	0	10000
14030	0	10000
14032	0	10000
14034	0	10000
14036	0	10000
14038	0	10000
14040	0	10000
14042	0	10000
14044	0	10000
14046	0	10000
14048	0	10000
14050	0	10000
14052	0	10000
14054	0	10000
14056	0	10000
14058	0	10000
14060	0	10000
14062	0	10000
14064	0	10000
14066	0	10000
14068	0	10000
14070	0	10000
14072	0	10000
14074	0	10000
14076	0	10000
14078	0	10000
14080	0	10000
14082	0	10000
14084	0	10000
14086	0	10000
14088	0	10000
14090	0	10000
14092	0	10000
14094	0	10000
14096	0	10000
14098	0	10000
14100	0	10000
